grid_id,total_species,type1_freq,type2_freq,type3_freq,type4_freq,type5_freq,type6_freq,lat_range,lon_range
18530,1,1,0,0,0,0,0,54.43 - 54.95,-0.9
18531,1,1,0,0,0,0,0,54.43 - 54.95,-0.9
18532,1,1,0,0,0,0,0,54.43 - 54.95,-0.9
18533,1,1,0,0,0,0,0,54.43 - 54.95,-0.9
18551,1,0,0,1,0,0,0,54.43 - 54.95,-0.89
18684,2,0,0,0.5,0.5,0,0,54.43 - 54.95,16.98 - 17.88
18685,1,0,0,1,0,0,0,54.43 - 54.95,17.88 - 18.78
18707,1,0,0,0,1,0,0,54.43 - 54.95,37.64 - 38.54
18714,1,0,0,0,1,0,0,54.43 - 54.95,43.93 - 44.83
18718,1,0,0,0,1,0,0,54.43 - 54.95,47.53 - 48.42
18723,1,0,0,0,1,0,0,54.43 - 54.95,52.02 - 52.92
18724,1,0,0,0,1,0,0,54.43 - 54.95,52.92 - 53.81
18726,2,0,0,0,0.5,0,0.5,54.43 - 54.95,54.71 - 55.61
18729,1,0,0,0,1,0,0,54.43 - 54.95,57.41 - 58.31
18730,1,0,0,0,1,0,0,54.43 - 54.95,58.31 - 59.2
18731,2,0,0,0,0.5,0,0.5,54.43 - 54.95,59.2 - 60.1
18732,1,0,0,0,1,0,0,54.43 - 54.95,60.1 - 61
18733,2,0,0,0,0.5,0,0.5,54.43 - 54.95,61 - 61.9
18734,1,0,0,0,1,0,0,54.43 - 54.95,61.9 - 62.8
18735,1,0,0,0,1,0,0,54.43 - 54.95,62.8 - 63.69
18736,3,0,0,0,0.666666666666667,0,0.333333333333333,54.43 - 54.95,63.69 - 64.59
18737,2,0,0,0,0.5,0,0.5,54.43 - 54.95,64.59 - 65.49
18738,1,0,0,0,1,0,0,54.43 - 54.95,65.49 - 66.39
18739,1,0,0,0,1,0,0,54.43 - 54.95,66.39 - 67.29
18744,2,0,0,0,0.5,0,0.5,54.43 - 54.95,70.88 - 71.78
18745,1,0,0,0,1,0,0,54.43 - 54.95,71.78 - 72.68
18747,2,0,0,0,0.5,0,0.5,54.43 - 54.95,73.58 - 74.47
18748,1,0,0,0,1,0,0,54.43 - 54.95,74.47 - 75.37
18749,1,0,0,0,1,0,0,54.43 - 54.95,75.37 - 76.27
18750,1,0,0,0,1,0,0,54.43 - 54.95,76.27 - 77.17
18751,1,0,0,0,1,0,0,54.43 - 54.95,77.17 - 78.07
18752,1,0,0,0,1,0,0,54.43 - 54.95,78.07 - 78.97
18756,1,0,0,0,1,0,0,54.43 - 54.95,81.66 - 82.56
18757,5,0,0,0.2,0.6,0,0.2,54.43 - 54.95,82.56 - 83.46
18758,3,0,0,0,0.666666666666667,0,0.333333333333333,54.43 - 54.95,83.46 - 84.36
18759,2,0,0,0,0.5,0,0.5,54.43 - 54.95,84.36 - 85.25
18760,2,0,0,0,0.5,0,0.5,54.43 - 54.95,85.25 - 86.15
18761,2,0,0,0,1,0,0,54.43 - 54.95,86.15 - 87.05
18762,1,0,0,0,1,0,0,54.43 - 54.95,87.05 - 87.95
18763,2,0,0,0,1,0,0,54.43 - 54.95,87.95 - 88.85
18764,2,0,0,0,1,0,0,54.43 - 54.95,88.85 - 89.75
18765,3,0,0,0,0.666666666666667,0,0.333333333333333,54.43 - 54.95,89.75 - 90.64
18766,1,0,0,0,0,0,1,54.43 - 54.95,90.64 - 91.54
18767,3,0,0,0,0.666666666666667,0,0.333333333333333,54.43 - 54.95,91.54 - 92.44
18770,1,0,0,0,1,0,0,54.43 - 54.95,94.24 - 95.14
18772,1,0,0,0,1,0,0,54.43 - 54.95,96.03 - 96.93
18773,1,0,0,0,1,0,0,54.43 - 54.95,96.93 - 97.83
18775,4,0,0,0.25,0.75,0,0,54.43 - 54.95,98.73 - 99.63
18776,3,0,0,0.333333333333333,0.666666666666667,0,0,54.43 - 54.95,99.63 - 100.53
18777,2,0,0,0,1,0,0,54.43 - 54.95,100.53 - 101.42
18778,1,0,0,0,1,0,0,54.43 - 54.95,101.42 - 102.32
18779,1,0,0,1,0,0,0,54.43 - 54.95,102.32 - 103.22
18780,1,0,0,0,1,0,0,54.43 - 54.95,103.22 - 104.12
18786,1,0,0,0,1,0,0,54.43 - 54.95,108.61 - 109.51
18787,3,0,0,0.333333333333333,0.666666666666667,0,0,54.43 - 54.95,109.51 - 110.41
18791,1,0,0,0,1,0,0,54.43 - 54.95,113.1 - 114
18799,2,0,0,0,1,0,0,54.43 - 54.95,120.29 - 121.19
18802,2,0,0,0.5,0.5,0,0,54.43 - 54.95,122.98 - 123.88
18808,2,0,0,0.5,0.5,0,0,54.43 - 54.95,128.37 - 129.27
18815,1,0,0,0,1,0,0,54.43 - 54.95,134.66 - 135.56
18818,2,0.5,0,0.5,0,0,0,54.43 - 54.95,137.36 - 138.26
18841,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,54.43 - 54.95,158.02 - 158.92
18843,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,54.43 - 54.95,159.81 - 160.71
18844,2,0.5,0,0,0.5,0,0,54.43 - 54.95,160.71 - 161.61
18911,1,0,0,1,0,0,0,54.95 - 55.47,-0.9
18912,1,0,0,1,0,0,0,54.95 - 55.47,-0.9
18915,1,0,0,1,0,0,0,54.95 - 55.47,-0.89
18916,1,0,0,1,0,0,0,54.95 - 55.47,-0.9
18917,1,0,0,1,0,0,0,54.95 - 55.47,-0.9
18920,1,0,0,1,0,0,0,54.95 - 55.47,-0.9
18921,2,0.5,0,0.5,0,0,0,54.95 - 55.47,-0.89
18922,2,0.5,0,0.5,0,0,0,54.95 - 55.47,-0.9
18923,1,1,0,0,0,0,0,54.95 - 55.47,-0.9
18924,1,1,0,0,0,0,0,54.95 - 55.47,-0.9
18925,1,1,0,0,0,0,0,54.95 - 55.47,-0.9
18926,1,1,0,0,0,0,0,54.95 - 55.47,-0.9
19100,1,0,0,0,1,0,0,54.95 - 55.47,37.64 - 38.54
19108,1,0,0,0,1,0,0,54.95 - 55.47,44.83 - 45.73
19109,1,0,0,0,1,0,0,54.95 - 55.47,45.73 - 46.63
19111,1,0,0,0,1,0,0,54.95 - 55.47,47.53 - 48.42
19112,1,0,0,0,0,0,1,54.95 - 55.47,48.42 - 49.32
19115,1,0,0,0,1,0,0,54.95 - 55.47,51.12 - 52.02
19116,1,0,0,0,1,0,0,54.95 - 55.47,52.02 - 52.92
19117,1,0,0,0,1,0,0,54.95 - 55.47,52.92 - 53.81
19119,1,0,0,0,1,0,0,54.95 - 55.47,54.71 - 55.61
19120,2,0,0,0,0.5,0,0.5,54.95 - 55.47,55.61 - 56.51
19122,1,0,0,0,1,0,0,54.95 - 55.47,57.41 - 58.31
19123,1,0,0,0,1,0,0,54.95 - 55.47,58.31 - 59.2
19124,1,0,0,0,1,0,0,54.95 - 55.47,59.2 - 60.1
19125,2,0,0,0,0.5,0,0.5,54.95 - 55.47,60.1 - 61
19126,2,0,0,0,0.5,0,0.5,54.95 - 55.47,61 - 61.9
19127,1,0,0,0,1,0,0,54.95 - 55.47,61.9 - 62.8
19128,1,0,0,0,1,0,0,54.95 - 55.47,62.8 - 63.69
19129,1,0,0,0,1,0,0,54.95 - 55.47,63.69 - 64.59
19130,1,0,0,0,1,0,0,54.95 - 55.47,64.59 - 65.49
19131,1,0,0,0,1,0,0,54.95 - 55.47,65.49 - 66.39
19132,1,0,0,0,1,0,0,54.95 - 55.47,66.39 - 67.29
19133,1,0,0,0,1,0,0,54.95 - 55.47,67.29 - 68.19
19134,1,0,0,0,1,0,0,54.95 - 55.47,68.19 - 69.08
19135,2,0,0,0,0.5,0,0.5,54.95 - 55.47,69.08 - 69.98
19136,1,0,0,0,1,0,0,54.95 - 55.47,69.98 - 70.88
19139,1,0,0,0,1,0,0,54.95 - 55.47,72.68 - 73.58
19140,2,0,0,0,0.5,0,0.5,54.95 - 55.47,73.58 - 74.47
19141,2,0,0,0,0.5,0,0.5,54.95 - 55.47,74.47 - 75.37
19142,1,0,0,0,0,0,1,54.95 - 55.47,75.37 - 76.27
19143,2,0,0,0,0.5,0,0.5,54.95 - 55.47,76.27 - 77.17
19146,1,0,0,0,1,0,0,54.95 - 55.47,78.97 - 79.86
19147,1,0,0,0,1,0,0,54.95 - 55.47,79.86 - 80.76
19148,1,0,0,0,1,0,0,54.95 - 55.47,80.76 - 81.66
19149,1,0,0,0,1,0,0,54.95 - 55.47,81.66 - 82.56
19150,1,0,0,0,1,0,0,54.95 - 55.47,82.56 - 83.46
19151,3,0,0,0,0.666666666666667,0,0.333333333333333,54.95 - 55.47,83.46 - 84.36
19152,2,0,0,0,0.5,0,0.5,54.95 - 55.47,84.36 - 85.25
19153,2,0,0,0,0.5,0,0.5,54.95 - 55.47,85.25 - 86.15
19154,1,0,0,0,0,0,1,54.95 - 55.47,86.15 - 87.05
19155,1,0,0,0,1,0,0,54.95 - 55.47,87.05 - 87.95
19156,2,0,0,0,0.5,0,0.5,54.95 - 55.47,87.95 - 88.85
19161,4,0,0,0.25,0.5,0,0.25,54.95 - 55.47,92.44 - 93.34
19162,1,0,0,1,0,0,0,54.95 - 55.47,93.34 - 94.24
19163,2,0,0,0,1,0,0,54.95 - 55.47,94.24 - 95.14
19170,1,0,0,0,1,0,0,54.95 - 55.47,100.53 - 101.42
19172,1,0,0,0,1,0,0,54.95 - 55.47,102.32 - 103.22
19173,1,0,0,0,1,0,0,54.95 - 55.47,103.22 - 104.12
19176,1,0,0,0,1,0,0,54.95 - 55.47,105.92 - 106.81
19177,1,0,0,0,1,0,0,54.95 - 55.47,106.81 - 107.71
19179,1,0,0,0,1,0,0,54.95 - 55.47,108.61 - 109.51
19180,3,0,0,0.333333333333333,0.666666666666667,0,0,54.95 - 55.47,109.51 - 110.41
19181,2,0,0,0.5,0.5,0,0,54.95 - 55.47,110.41 - 111.31
19182,3,0,0,0.333333333333333,0.666666666666667,0,0,54.95 - 55.47,111.31 - 112.2
19183,2,0,0,0.5,0.5,0,0,54.95 - 55.47,112.2 - 113.1
19184,2,0,0,0,1,0,0,54.95 - 55.47,113.1 - 114
19185,2,0,0,0.5,0.5,0,0,54.95 - 55.47,114 - 114.9
19199,1,0,0,0,1,0,0,54.95 - 55.47,126.58 - 127.48
19202,1,0,0,0,1,0,0,54.95 - 55.47,129.27 - 130.17
19203,1,0,0,1,0,0,0,54.95 - 55.47,130.17 - 131.07
19205,2,0.5,0,0.5,0,0,0,54.95 - 55.47,131.97 - 132.87
19233,2,0.5,0,0,0.5,0,0,54.95 - 55.47,157.12 - 158.02
19234,2,0.5,0,0,0.5,0,0,54.95 - 55.47,158.02 - 158.92
19235,2,0,0,0.5,0.5,0,0,54.95 - 55.47,158.92 - 159.81
19236,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,54.95 - 55.47,159.81 - 160.71
19303,1,0,0,1,0,0,0,55.47 - 55.97,-0.9
19304,1,0,0,1,0,0,0,55.47 - 55.97,-0.9
19305,1,0,0,1,0,0,0,55.47 - 55.97,-0.9
19306,1,0,0,1,0,0,0,55.47 - 55.97,-0.9
19307,1,0,0,1,0,0,0,55.47 - 55.97,-0.9
19314,1,1,0,0,0,0,0,55.47 - 55.97,-0.89
19315,1,1,0,0,0,0,0,55.47 - 55.97,-0.9
19316,1,1,0,0,0,0,0,55.47 - 55.97,-0.9
19317,1,1,0,0,0,0,0,55.47 - 55.97,-0.9
19509,2,0,0,0,1,0,0,55.47 - 55.97,52.02 - 52.92
19512,1,0,0,0,1,0,0,55.47 - 55.97,54.71 - 55.61
19515,2,0,0,0,0.5,0,0.5,55.47 - 55.97,57.41 - 58.31
19516,1,0,0,0,1,0,0,55.47 - 55.97,58.31 - 59.2
19517,1,0,0,0,1,0,0,55.47 - 55.97,59.2 - 60.1
19518,1,0,0,0,1,0,0,55.47 - 55.97,60.1 - 61
19520,1,0,0,0,1,0,0,55.47 - 55.97,61.9 - 62.8
19521,1,0,0,0,1,0,0,55.47 - 55.97,62.8 - 63.69
19522,1,0,0,0,1,0,0,55.47 - 55.97,63.69 - 64.59
19523,1,0,0,0,1,0,0,55.47 - 55.97,64.59 - 65.49
19524,1,0,0,0,1,0,0,55.47 - 55.97,65.49 - 66.39
19525,1,0,0,0,1,0,0,55.47 - 55.97,66.39 - 67.29
19527,1,0,0,0,1,0,0,55.47 - 55.97,68.19 - 69.08
19528,2,0,0,0,0.5,0,0.5,55.47 - 55.97,69.08 - 69.98
19531,1,0,0,0,1,0,0,55.47 - 55.97,71.78 - 72.68
19532,1,0,0,0,1,0,0,55.47 - 55.97,72.68 - 73.58
19533,2,0,0,0,0.5,0,0.5,55.47 - 55.97,73.58 - 74.47
19534,2,0,0,0,1,0,0,55.47 - 55.97,74.47 - 75.37
19536,1,0,0,0,1,0,0,55.47 - 55.97,76.27 - 77.17
19538,1,0,0,0,1,0,0,55.47 - 55.97,78.07 - 78.97
19539,1,0,0,0,1,0,0,55.47 - 55.97,78.97 - 79.86
19540,1,0,0,0,1,0,0,55.47 - 55.97,79.86 - 80.76
19544,1,0,0,0,1,0,0,55.47 - 55.97,83.46 - 84.36
19545,4,0,0,0.25,0.5,0,0.25,55.47 - 55.97,84.36 - 85.25
19546,4,0,0,0,0.75,0,0.25,55.47 - 55.97,85.25 - 86.15
19547,1,0,0,0,1,0,0,55.47 - 55.97,86.15 - 87.05
19548,2,0,0,0,1,0,0,55.47 - 55.97,87.05 - 87.95
19549,2,0,0,0,1,0,0,55.47 - 55.97,87.95 - 88.85
19550,1,0,0,0,1,0,0,55.47 - 55.97,88.85 - 89.75
19551,2,0,0,0,0.5,0,0.5,55.47 - 55.97,89.75 - 90.64
19553,2,0,0,0,1,0,0,55.47 - 55.97,91.54 - 92.44
19554,3,0,0,0.333333333333333,0.666666666666667,0,0,55.47 - 55.97,92.44 - 93.34
19555,2,0,0,0.5,0.5,0,0,55.47 - 55.97,93.34 - 94.24
19556,3,0,0,0.333333333333333,0.666666666666667,0,0,55.47 - 55.97,94.24 - 95.14
19557,2,0,0,0,1,0,0,55.47 - 55.97,95.14 - 96.03
19560,1,0,0,1,0,0,0,55.47 - 55.97,97.83 - 98.73
19564,1,0,0,0,1,0,0,55.47 - 55.97,101.42 - 102.32
19565,1,0,0,1,0,0,0,55.47 - 55.97,102.32 - 103.22
19570,1,0,0,0,1,0,0,55.47 - 55.97,106.81 - 107.71
19572,1,0,0,0,1,0,0,55.47 - 55.97,108.61 - 109.51
19573,5,0,0,0.2,0.8,0,0,55.47 - 55.97,109.51 - 110.41
19574,2,0,0,0,1,0,0,55.47 - 55.97,110.41 - 111.31
19575,3,0,0,0.333333333333333,0.666666666666667,0,0,55.47 - 55.97,111.31 - 112.2
19576,1,0,0,0,1,0,0,55.47 - 55.97,112.2 - 113.1
19577,3,0,0,0,1,0,0,55.47 - 55.97,113.1 - 114
19578,1,0,0,1,0,0,0,55.47 - 55.97,114 - 114.9
19584,1,0,0,1,0,0,0,55.47 - 55.97,119.39 - 120.29
19585,2,0,0,0.5,0.5,0,0,55.47 - 55.97,120.29 - 121.19
19592,1,0,0,0,1,0,0,55.47 - 55.97,126.58 - 127.48
19595,2,0.5,0,0.5,0,0,0,55.47 - 55.97,129.27 - 130.17
19596,4,0.5,0,0,0.5,0,0,55.47 - 55.97,130.17 - 131.07
19598,1,1,0,0,0,0,0,55.47 - 55.97,131.97 - 132.87
19599,2,0.5,0,0.5,0,0,0,55.47 - 55.97,132.87 - 133.76
19600,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,55.47 - 55.97,133.76 - 134.66
19601,1,1,0,0,0,0,0,55.47 - 55.97,134.66 - 135.56
19603,2,0.5,0,0.5,0,0,0,55.47 - 55.97,136.46 - 137.36
19626,1,1,0,0,0,0,0,55.47 - 55.97,157.12 - 158.02
19627,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,55.47 - 55.97,158.02 - 158.92
19628,2,0,0,0.5,0.5,0,0,55.47 - 55.97,158.92 - 159.81
19629,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,55.47 - 55.97,159.81 - 160.71
19695,1,0,0,1,0,0,0,55.97 - 56.47,-0.89
19696,1,0,0,1,0,0,0,55.97 - 56.47,-0.9
19700,1,0,0,1,0,0,0,55.97 - 56.47,-0.9
19706,1,1,0,0,0,0,0,55.97 - 56.47,-0.9
19707,1,1,0,0,0,0,0,55.97 - 56.47,-0.89
19708,1,1,0,0,0,0,0,55.97 - 56.47,-0.9
19709,1,1,0,0,0,0,0,55.97 - 56.47,-0.9
19710,1,1,0,0,0,0,0,55.97 - 56.47,-0.9
19903,1,0,0,0,1,0,0,55.97 - 56.47,52.92 - 53.81
19908,1,0,0,0,1,0,0,55.97 - 56.47,57.41 - 58.31
19909,1,0,0,0,1,0,0,55.97 - 56.47,58.31 - 59.2
19911,1,0,0,0,1,0,0,55.97 - 56.47,60.1 - 61
19912,1,0,0,0,1,0,0,55.97 - 56.47,61 - 61.9
19913,1,0,0,0,1,0,0,55.97 - 56.47,61.9 - 62.8
19914,1,0,0,0,1,0,0,55.97 - 56.47,62.8 - 63.69
19915,1,0,0,0,1,0,0,55.97 - 56.47,63.69 - 64.59
19916,1,0,0,0,1,0,0,55.97 - 56.47,64.59 - 65.49
19917,1,0,0,0,1,0,0,55.97 - 56.47,65.49 - 66.39
19918,2,0,0,0,1,0,0,55.97 - 56.47,66.39 - 67.29
19921,1,0,0,0,1,0,0,55.97 - 56.47,69.08 - 69.98
19922,1,0,0,0,1,0,0,55.97 - 56.47,69.98 - 70.88
19923,1,0,0,0,0,0,1,55.97 - 56.47,70.88 - 71.78
19924,1,0,0,0,1,0,0,55.97 - 56.47,71.78 - 72.68
19925,1,0,0,0,1,0,0,55.97 - 56.47,72.68 - 73.58
19932,1,0,0,0,1,0,0,55.97 - 56.47,78.97 - 79.86
19937,1,0,0,0,0,0,1,55.97 - 56.47,83.46 - 84.36
19938,3,0,0,0,0.666666666666667,0,0.333333333333333,55.97 - 56.47,84.36 - 85.25
19939,1,0,0,0,1,0,0,55.97 - 56.47,85.25 - 86.15
19941,2,0,0,0.5,0.5,0,0,55.97 - 56.47,87.05 - 87.95
19942,2,0,0,0.5,0.5,0,0,55.97 - 56.47,87.95 - 88.85
19943,1,0,0,1,0,0,0,55.97 - 56.47,88.85 - 89.75
19944,3,0,0,0.333333333333333,0.666666666666667,0,0,55.97 - 56.47,89.75 - 90.64
19946,1,0,0,0,1,0,0,55.97 - 56.47,91.54 - 92.44
19947,5,0,0,0.2,0.4,0.2,0.2,55.97 - 56.47,92.44 - 93.34
19948,3,0,0,0.333333333333333,0.666666666666667,0,0,55.97 - 56.47,93.34 - 94.24
19949,2,0,0,0,1,0,0,55.97 - 56.47,94.24 - 95.14
19950,3,0,0,0.333333333333333,0.666666666666667,0,0,55.97 - 56.47,95.14 - 96.03
19953,1,0,0,0,1,0,0,55.97 - 56.47,97.83 - 98.73
19954,1,0,0,1,0,0,0,55.97 - 56.47,98.73 - 99.63
19955,3,0,0,0.333333333333333,0.666666666666667,0,0,55.97 - 56.47,99.63 - 100.53
19957,3,0,0,0.333333333333333,0.666666666666667,0,0,55.97 - 56.47,101.42 - 102.32
19958,1,0,0,0,1,0,0,55.97 - 56.47,102.32 - 103.22
19963,3,0,0,0.333333333333333,0.666666666666667,0,0,55.97 - 56.47,106.81 - 107.71
19968,2,0,0,0.5,0.5,0,0,55.97 - 56.47,111.31 - 112.2
19969,1,0,0,0,1,0,0,55.97 - 56.47,112.2 - 113.1
19972,1,0,0,0,1,0,0,55.97 - 56.47,114.9 - 115.8
19974,1,0,0,0,1,0,0,55.97 - 56.47,116.7 - 117.59
19979,1,0,0,1,0,0,0,55.97 - 56.47,121.19 - 122.09
19993,1,1,0,0,0,0,0,55.97 - 56.47,133.76 - 134.66
19994,1,1,0,0,0,0,0,55.97 - 56.47,134.66 - 135.56
19995,2,0.5,0,0.5,0,0,0,55.97 - 56.47,135.56 - 136.46
19996,2,0.5,0,0,0.5,0,0,55.97 - 56.47,136.46 - 137.36
19997,1,0,0,1,0,0,0,55.97 - 56.47,137.36 - 138.26
20020,1,1,0,0,0,0,0,55.97 - 56.47,158.02 - 158.92
20021,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,55.97 - 56.47,158.92 - 159.81
20022,2,0.5,0,0,0.5,0,0,55.97 - 56.47,159.81 - 160.71
20023,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,55.97 - 56.47,160.71 - 161.61
20024,1,1,0,0,0,0,0,55.97 - 56.47,161.61 - 162.51
20087,1,0,0,1,0,0,0,56.47 - 56.96,-0.9
20089,1,0,0,1,0,0,0,56.47 - 56.96,-0.9
20092,1,0,0,1,0,0,0,56.47 - 56.96,-0.9
20303,1,0,0,0,1,0,0,56.47 - 56.96,59.2 - 60.1
20304,1,0,0,0,1,0,0,56.47 - 56.96,60.1 - 61
20305,1,0,0,0,1,0,0,56.47 - 56.96,61 - 61.9
20309,1,0,0,0,1,0,0,56.47 - 56.96,64.59 - 65.49
20310,1,0,0,0,1,0,0,56.47 - 56.96,65.49 - 66.39
20311,1,0,0,0,1,0,0,56.47 - 56.96,66.39 - 67.29
20312,1,0,0,0,1,0,0,56.47 - 56.96,67.29 - 68.19
20315,1,0,0,0,1,0,0,56.47 - 56.96,69.98 - 70.88
20320,1,0,0,0,1,0,0,56.47 - 56.96,74.47 - 75.37
20324,1,0,0,1,0,0,0,56.47 - 56.96,78.07 - 78.97
20329,1,0,0,1,0,0,0,56.47 - 56.96,82.56 - 83.46
20331,3,0,0,0.333333333333333,0.666666666666667,0,0,56.47 - 56.96,84.36 - 85.25
20332,2,0,0,0.5,0.5,0,0,56.47 - 56.96,85.25 - 86.15
20333,2,0,0,0.5,0.5,0,0,56.47 - 56.96,86.15 - 87.05
20335,1,0,0,1,0,0,0,56.47 - 56.96,87.95 - 88.85
20338,2,0,0,0.5,0.5,0,0,56.47 - 56.96,90.64 - 91.54
20340,3,0,0,0.333333333333333,0.666666666666667,0,0,56.47 - 56.96,92.44 - 93.34
20341,2,0,0,0.5,0.5,0,0,56.47 - 56.96,93.34 - 94.24
20343,3,0,0,0.333333333333333,0.666666666666667,0,0,56.47 - 56.96,95.14 - 96.03
20352,1,0,0,0,1,0,0,56.47 - 56.96,103.22 - 104.12
20355,1,0,0,0,1,0,0,56.47 - 56.96,105.92 - 106.81
20364,1,0,0,0,1,0,0,56.47 - 56.96,114 - 114.9
20366,1,0,0,0,1,0,0,56.47 - 56.96,115.8 - 116.7
20367,1,0,0,0,1,0,0,56.47 - 56.96,116.7 - 117.59
20368,3,0,0,0.333333333333333,0.666666666666667,0,0,56.47 - 56.96,117.59 - 118.49
20369,1,0,0,0,1,0,0,56.47 - 56.96,118.49 - 119.39
20375,2,0,0,0.5,0.5,0,0,56.47 - 56.96,123.88 - 124.78
20384,1,0,0,0,1,0,0,56.47 - 56.96,131.97 - 132.87
20389,2,0,0,0.5,0.5,0,0,56.47 - 56.96,136.46 - 137.36
20390,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,56.47 - 56.96,137.36 - 138.26
20412,1,1,0,0,0,0,0,56.47 - 56.96,157.12 - 158.02
20413,1,1,0,0,0,0,0,56.47 - 56.96,158.02 - 158.92
20414,2,0.5,0,0,0.5,0,0,56.47 - 56.96,158.92 - 159.81
20416,1,0,0,0,1,0,0,56.47 - 56.96,160.71 - 161.61
20455,1,1,0,0,0,0,0,56.96 - 57.45,-0.9
20457,1,1,0,0,0,0,0,56.96 - 57.45,-0.89
20693,1,0,0,0,1,0,0,56.96 - 57.45,56.51 - 57.41
20695,1,0,0,0,1,0,0,56.96 - 57.45,58.31 - 59.2
20696,2,0,0,0,1,0,0,56.96 - 57.45,59.2 - 60.1
20698,2,0,0,0,1,0,0,56.96 - 57.45,61 - 61.9
20699,1,0,0,0,1,0,0,56.96 - 57.45,61.9 - 62.8
20701,1,0,0,0,1,0,0,56.96 - 57.45,63.69 - 64.59
20702,2,0,0,0.5,0.5,0,0,56.96 - 57.45,64.59 - 65.49
20703,2,0,0,0.5,0.5,0,0,56.96 - 57.45,65.49 - 66.39
20709,1,0,0,0,1,0,0,56.96 - 57.45,70.88 - 71.78
20710,1,0,0,0,1,0,0,56.96 - 57.45,71.78 - 72.68
20711,1,0,0,0,1,0,0,56.96 - 57.45,72.68 - 73.58
20713,2,0,0,0.5,0.5,0,0,56.96 - 57.45,74.47 - 75.37
20725,3,0,0,0.333333333333333,0.666666666666667,0,0,56.96 - 57.45,85.25 - 86.15
20728,1,0,0,0,1,0,0,56.96 - 57.45,87.95 - 88.85
20735,1,0,0,1,0,0,0,56.96 - 57.45,94.24 - 95.14
20745,1,0,0,0,1,0,0,56.96 - 57.45,103.22 - 104.12
20760,1,0,0,1,0,0,0,56.96 - 57.45,116.7 - 117.59
20761,1,0,0,0,1,0,0,56.96 - 57.45,117.59 - 118.49
20762,1,0,0,0,1,0,0,56.96 - 57.45,118.49 - 119.39
20776,1,0,0,0,1,0,0,56.96 - 57.45,131.07 - 131.97
20777,1,0,0,0,1,0,0,56.96 - 57.45,131.97 - 132.87
20779,1,1,0,0,0,0,0,56.96 - 57.45,133.76 - 134.66
20782,1,0,0,0,1,0,0,56.96 - 57.45,136.46 - 137.36
20783,2,0,0,0.5,0.5,0,0,56.96 - 57.45,137.36 - 138.26
20851,1,1,0,0,0,0,0,57.45 - 57.93,-0.9
20853,1,1,0,0,0,0,0,57.45 - 57.93,-0.9
21086,1,0,0,0,1,0,0,57.45 - 57.93,56.51 - 57.41
21088,1,0,0,0,1,0,0,57.45 - 57.93,58.31 - 59.2
21089,1,0,0,0,1,0,0,57.45 - 57.93,59.2 - 60.1
21091,1,0,0,0,1,0,0,57.45 - 57.93,61 - 61.9
21096,1,0,0,0,1,0,0,57.45 - 57.93,65.49 - 66.39
21097,1,0,0,0,1,0,0,57.45 - 57.93,66.39 - 67.29
21099,1,0,0,0,1,0,0,57.45 - 57.93,68.19 - 69.08
21115,1,0,0,1,0,0,0,57.45 - 57.93,82.56 - 83.46
21117,1,0,0,0,1,0,0,57.45 - 57.93,84.36 - 85.25
21130,1,0,0,1,0,0,0,57.45 - 57.93,96.03 - 96.93
21131,1,0,0,0,1,0,0,57.45 - 57.93,96.93 - 97.83
21143,2,0,0,0.5,0.5,0,0,57.45 - 57.93,107.71 - 108.61
21153,1,0,0,0,1,0,0,57.45 - 57.93,116.7 - 117.59
21156,1,0,0,1,0,0,0,57.45 - 57.93,119.39 - 120.29
21160,1,0,0,1,0,0,0,57.45 - 57.93,122.98 - 123.88
21172,2,0.5,0,0.5,0,0,0,57.45 - 57.93,133.76 - 134.66
21173,1,0,0,0,1,0,0,57.45 - 57.93,134.66 - 135.56
21174,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,57.45 - 57.93,135.56 - 136.46
21175,1,0,0,0,1,0,0,57.45 - 57.93,136.46 - 137.36
21178,1,0,0,0,1,0,0,57.45 - 57.93,139.15 - 140.05
21199,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,57.45 - 57.93,158.02 - 158.92
21200,1,0,0,1,0,0,0,57.45 - 57.93,158.92 - 159.81
21242,1,1,0,0,0,0,0,57.93 - 58.4,-0.9
21246,1,1,0,0,0,0,0,57.93 - 58.4,-0.9
21266,2,0.5,0,0.5,0,0,0,57.93 - 58.4,-0.9
21455,1,0,0,0,1,0,0,57.93 - 58.4,34.95 - 35.85
21465,1,0,0,0,1,0,0,57.93 - 58.4,43.93 - 44.83
21480,1,0,0,0,1,0,0,57.93 - 58.4,57.41 - 58.31
21482,1,0,0,0,1,0,0,57.93 - 58.4,59.2 - 60.1
21483,2,0,0,0,1,0,0,57.93 - 58.4,60.1 - 61
